ABP100Y1|4
ABP100Y1|0
ABP100Y1|2
ABP100Y1|4
ABP100Y1|3
ABP100Y1|3
ABP100Y1|0
ABP100Y1|2
ABP100Y1|3
ABP100Y1|3
ABP100Y1|2
ABP100Y1|5
ABP100Y1|1
ABP100Y1|1
ABP100Y1|0
ABP100Y1|1
ABP100Y1|3
ABP100Y1|3
ABP100Y1|2
ABP100Y1|2
ABP100Y1|4
ABP100Y1|2
ABP100Y1|2
ABP100Y1|3
ABP100Y1|0
ABP100Y1|3
ABP100Y1|1
ABP100Y1|3
ABP100Y1|5
ABP100Y1|2
ABP100Y1|0
ABP101Y1|4
ABP101Y1|4
ABP101Y1|0
ABP101Y1|3
ABP101Y1|4
ABP101Y1|5
ABP101Y1|2
ABP101Y1|2
ABP101Y1|4
ABP101Y1|5
ABP101Y1|3
ABP101Y1|4
ABP101Y1|5
ABP102Y1|4
ABP102Y1|0
ABP102Y1|2
ABP102Y1|1
ABP102Y1|0
ABP102Y1|0
ABP102Y1|0
ABP102Y1|3
ABP102Y1|1
ABP102Y1|1
ABP102Y1|0
ABP102Y1|1
ABP102Y1|3
ABP102Y1|2
ABP102Y1|2
ABP102Y1|1
ABP102Y1|1
ABP102Y1|3
ABP102Y1|0
ABP102Y1|2
ABP102Y1|3
ABP102Y1|1
ABP102Y1|3
ABP102Y1|0
ABP102Y1|1
ABP102Y1|0
ABP102Y1|2
ABP102Y1|0
ABP102Y1|0
ABP102Y1|2
ABP102Y1|1
ABP102Y1|3
ABP102Y1|2
ABP103Y1|1
ABP103Y1|5
ABP103Y1|4
ABP103Y1|5
ABP103Y1|3
ABP103Y1|4
ABP103Y1|4
ABP103Y1|5
ABP103Y1|2
ABP103Y1|0
ABP103Y1|5
ABP103Y1|5
ABP103Y1|2
ABP103Y1|1
ABP103Y1|4
ABP103Y1|5
ABP103Y1|5
ABP103Y1|1
ABP103Y1|5
ABP103Y1|2
ABP103Y1|0
ABP103Y1|3
ABP103Y1|5
ABP103Y1|1
ABP103Y1|1
ABP103Y1|0
ABP103Y1|5
ABP103Y1|3
ABP103Y1|4
ABP103Y1|2
ABP103Y1|5
ABP103Y1|2
ABP103Y1|0
ABP103Y1|4
ABP103Y1|5
ABP103Y1|4
ABP103Y1|0
ABP103Y1|3
ABP103Y1|0
ABP103Y1|2
ABP103Y1|0
ABP103Y1|5
ABP103Y1|2
ABP103Y1|1
ABP104Y1|4
ABP104Y1|1
ABP104Y1|2
ABP104Y1|2
ABP104Y1|1
ABP104Y1|3
ABP104Y1|0
ABP104Y1|1
ABP104Y1|2
ABP104Y1|0
ABP104Y1|2
ABP104Y1|1
ABP104Y1|1
ABP104Y1|1
ABP104Y1|0
ABP104Y1|0
ABP104Y1|2
ABP104Y1|1
ABP104Y1|3
ABP104Y1|3
ABP104Y1|2
ABP104Y1|3
ABP104Y1|0
ABP104Y1|2
ABP104Y1|2
ABP104Y1|0
ABP104Y1|0
ABP104Y1|0
ABP104Y1|1
ABP104Y1|3
ABP104Y1|2
ABP104Y1|3
ABP104Y1|3
ABP104Y1|1
ABP104Y1|3
ABP104Y1|3
ABP104Y1|0
ABP104Y1|0
ABP104Y1|0
ABP105Y1|2
ABP105Y1|3
ABP105Y1|2
ABP105Y1|1
ABP105Y1|3
ABP105Y1|4
ABP105Y1|4
ABP105Y1|0
ABP105Y1|4
ABP105Y1|5
ABP105Y1|2
ABP105Y1|3
ABP105Y1|5
ABP105Y1|0
ABP105Y1|2
ABP105Y1|2
ABP105Y1|1
ABP105Y1|4
ABP105Y1|4
ABP105Y1|2
ABP105Y1|3
ABP105Y1|5
ABP105Y1|1
ABP105Y1|3
ABP105Y1|1
ABP105Y1|1
ABP105Y1|5
ABP105Y1|4
ABP105Y1|3
ABP105Y1|5
ABP105Y1|5
ABP105Y1|4
ABP105Y1|1
ABP105Y1|2
ABP105Y1|4
ABP106Y1|4
ABP106Y1|2
ABP106Y1|0
ABP106Y1|0
ABP106Y1|1
ABP106Y1|3
ABP106Y1|1
ABP106Y1|3
ABP106Y1|4
ABP106Y1|0
ABP106Y1|1
ABP106Y1|3
ABP106Y1|1
ABP106Y1|2
ABP106Y1|3
ABP106Y1|0
ABP106Y1|3
ABP106Y1|5
ABP106Y1|4
ABP106Y1|4
ABP106Y1|1
ABP106Y1|3
ABP106Y1|1
ABP106Y1|1
ABP106Y1|4
ABP106Y1|0
ABP106Y1|4
ABP106Y1|3
ABP106Y1|2
ABP106Y1|3
ABP106Y1|5
ABP106Y1|4
ABP106Y1|5
ABP107Y1|5
ABP107Y1|3
ABP107Y1|4
ABP107Y1|5
ABP107Y1|4
ABP107Y1|2
ABP107Y1|3
ABP107Y1|4
ABP107Y1|5
ABP107Y1|3
ABP107Y1|3
ABP107Y1|2
ABP107Y1|2
ABP107Y1|5
ABP107Y1|4
ABP107Y1|5
ABP107Y1|2
ABP107Y1|2
ABP107Y1|2
ABP107Y1|2
ABP107Y1|4
ABP107Y1|4
ABP107Y1|4
ABP107Y1|4
ABP107Y1|4
ABP107Y1|4
ABP107Y1|2
ABP107Y1|4
ABP107Y1|3
ABP107Y1|3
ABP107Y1|4
ABP107Y1|2
ABP107Y1|5
ABP108Y1|1
ABP108Y1|2
ABP108Y1|2
ABP108Y1|5
ABP108Y1|1
ABP108Y1|2
ABP108Y1|2
ABP108Y1|1
ABP108Y1|1
ABP108Y1|1
ABP108Y1|0
ABP108Y1|2
ABP108Y1|2
ABP108Y1|2
ABP108Y1|3
ABP108Y1|0
ABP108Y1|1
ABP108Y1|1
ABP108Y1|1
ABP108Y1|3
ABP108Y1|3
ABP108Y1|1
ABP108Y1|1
ABP108Y1|2
ABP108Y1|1
ABP108Y1|2
ABP108Y1|0
ABP108Y1|2
ABP108Y1|0
ABP108Y1|3
ABP108Y1|2
ABP108Y1|2
ABP108Y1|2
ABP108Y1|3
ABP108Y1|3
ABP108Y1|0
ABP109Y1|4
ABP109Y1|4
ABP109Y1|4
ABP109Y1|3
ABP109Y1|4
ABP109Y1|3
ABP109Y1|2
ABP109Y1|4
ABP109Y1|5
ACT199H1|4
ACT199H1|2
ACT199H1|3
ACT199H1|4
ACT199H1|0
ACT199H1|4
ACT199H1|5
ACT199H1|4
ACT199H1|5
ACT199H1|4
ACT199H1|4
ACT199H1|4
ACT199H1|5
ACT199H1|5
ACT199H1|4
ACT199H1|4
ACT199H1|5
ACT199H1|4
ACT199H1|5
ACT199H1|5
ACT199H1|4
ACT199H1|5
ACT199H1|5
ACT199H1|4
ACT230H1|3
ACT230H1|4
ACT230H1|2
ACT230H1|3
ACT230H1|3
ACT230H1|2
ACT230H1|5
ACT230H1|4
ACT230H1|4
ACT230H1|3
ACT230H1|3
ACT230H1|4
ACT230H1|2
ACT230H1|2
ACT230H1|4
ACT230H1|4
ACT230H1|3
ACT230H1|4
ACT230H1|5
ACT230H1|4
ACT230H1|5
ACT230H1|4
ACT230H1|3
ACT230H1|5
ACT230H1|5
ACT230H1|5
ACT230H1|2
ACT230H1|2
ACT230H1|4
ACT240H1|4
ACT240H1|3
ACT240H1|4
ACT240H1|5
ACT240H1|5
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT240H1|5
ACT240H1|5
ACT240H1|5
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT240H1|4
ACT240H1|5
ACT240H1|5
ACT240H1|4
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT240H1|4
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT240H1|5
ACT240H1|4
ACT245H1|2
ACT245H1|2
ACT245H1|5
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|5
ACT245H1|5
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|5
ACT245H1|5
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|4
ACT245H1|5
ACT245H1|5
ACT245H1|4
ACT247H1|2
ACT247H1|0
ACT247H1|1
ACT247H1|5
ACT247H1|5
ACT247H1|3
ACT247H1|4
ACT247H1|3
ACT247H1|3
ACT247H1|2
ACT247H1|3
ACT247H1|2
ACT247H1|3
ACT348H1|1
ACT348H1|5
ACT348H1|5
ACT348H1|1
ACT348H1|1
ACT348H1|3
ACT348H1|0
ACT348H1|2
ACT348H1|2
ACT348H1|3
ACT349H1|4
ACT349H1|2
ACT349H1|0
ACT349H1|0
ACT349H1|5
ACT349H1|2
ACT349H1|5
ACT349H1|4
ACT349H1|0
ACT349H1|1
ACT349H1|2
ACT349H1|2
ACT349H1|4
ACT349H1|1
ACT349H1|4
ACT349H1|5
ACT349H1|5
ACT349H1|2
ACT349H1|1
ACT349H1|0
ACT349H1|4
ACT349H1|3
ACT349H1|5
ACT349H1|1
ACT350H1|2
ACT350H1|0
ACT370H1|0
ACT370H1|4
ACT370H1|2
ACT370H1|3
ACT370H1|1
ACT370H1|3
ACT370H1|0
ACT370H1|0
ACT370H1|2
ACT370H1|2
ACT370H1|2
ACT370H1|0
ACT370H1|2
ACT370H1|2
ACT370H1|2
ACT370H1|1
ACT371H1|3
ACT371H1|0
ACT371H1|5
ACT371H1|5
ACT371H1|2
ACT371H1|5
ACT371H1|2
ACT371H1|2
ACT371H1|2
ACT371H1|3
ACT371H1|4
ACT371H1|5
ACT371H1|4
ACT371H1|3
ACT371H1|2
ACT371H1|3
ACT371H1|5
ACT371H1|2
ACT371H1|3
ACT371H1|4
ACT371H1|3
ACT372H1|5
ACT372H1|3
ACT372H1|3
ACT372H1|3
ACT372H1|0
ACT372H1|3
ACT372H1|1
ACT372H1|4
ACT372H1|3
ACT372H1|5
ACT372H1|3
ACT372H1|4
ACT372H1|2
ACT372H1|5
ACT372H1|4
ACT390H1|1
ACT390H1|2
ACT390H1|1
ACT390H1|2
ACT390H1|5
ACT390H1|5
ACT390H1|5
ACT390H1|4
ACT390H1|5
ACT390H1|5
ACT390H1|4
ACT390H1|5
ACT390H1|5
ACT390H1|5
ACT390H1|4
ACT391H1|3
ACT391H1|1
ACT391H1|4
ACT391H1|5
ACT391H1|2
ACT391H1|4
ACT391H1|5
ACT391H1|3
ACT391H1|0
ACT391H1|4
ACT391H1|0
ACT391H1|2
ACT391H1|2
ACT391H1|5
ACT391H1|1
ACT391H1|4
ACT391H1|1
ACT391H1|3
ACT391H1|5
ACT391H1|2
ACT391H1|2
ACT391H1|3
ACT451H1|2
ACT451H1|0
ACT451H1|4
ACT451H1|4
ACT451H1|2
ACT451H1|1
ACT451H1|2
ACT451H1|5
ACT451H1|4
ACT451H1|3
ACT451H1|1
ACT452H1|2
ACT452H1|1
ACT452H1|3
ACT452H1|0
ACT455H1|4
ACT455H1|5
ACT455H1|5
ACT455H1|2
ACT460H1|0
ACT460H1|0
ACT460H1|5
ACT460H1|4
ACT460H1|2
ACT460H1|5
ACT460H1|4
ACT460H1|4
ACT460H1|5
ACT460H1|5
ACT466H1|5
ACT466H1|2
ACT466H1|2
ACT466H1|3
ACT466H1|2
ACT470H1|4
ACT471H1|2
ACT471H1|4
ACT471H1|0
ACT473H1|5
ACT473H1|5
ACT475H1|4
ACT475H1|5
ACT475H1|5
ACT475H1|5
ACT475H1|4
ACT475H1|4
ACT475H1|5
ACT475H1|5
ACT496H1|2
ACT496H1|0
ACT496H1|2
ACT496H1|2
ACT496H1|5
ACT496H1|5
ACT496H1|5
ACT497H1|5
ACT497H1|2
ACT497H1|5
ACT497H1|0
ACT497H1|1
ACT497H1|3
ACT497H1|2
ACT497H1|0
ACT497H1|1
ACT497H1|3
ACT497H1|2
ACT497H1|1
ACT498Y1|2
ACT498Y1|0
ACT498Y1|0
ACT498Y1|0
ACT498Y1|1
ACT498Y1|2
ACT498Y1|2
ACT499Y1|0
ACT499Y1|4
ACT499Y1|4
ACT499Y1|0
ACT499Y1|5
ACT499Y1|2
ACT499Y1|5
ACT499Y1|3
ACT499Y1|3
ACT499Y1|4
ACT499Y1|5
ACT499Y1|3
ACT499Y1|2
ACT499Y1|3
AFR150Y1|5
AFR150Y1|2
AFR150Y1|3
AFR150Y1|2
AFR150Y1|3
AFR150Y1|2
AFR150Y1|5
AFR150Y1|2
AFR150Y1|5
AFR150Y1|5
AFR150Y1|4
AFR150Y1|4
AFR150Y1|5
AFR150Y1|3
AFR150Y1|3
AFR150Y1|3
AFR150Y1|5
AFR150Y1|3
AFR150Y1|5
AFR150Y1|4
AFR150Y1|5
AFR150Y1|2
AFR150Y1|4
AFR150Y1|2
AFR150Y1|4
AFR150Y1|2
AFR150Y1|3
AFR150Y1|2
AFR150Y1|2
AFR150Y1|2
AFR150Y1|4
AFR150Y1|2
AFR150Y1|2
AFR150Y1|2
AFR150Y1|4
AFR150Y1|5
AFR150Y1|2
AFR150Y1|5
AFR150Y1|4
AFR150Y1|4
AFR250Y1|5
AFR251H1|4
AFR251H1|5
AFR251H1|1
AFR251H1|1
AFR251H1|2
AFR251H1|0
AFR251H1|1
AFR251H1|2
AFR251H1|3
AFR251H1|2
AFR251H1|3
AFR251H1|0
AFR270H1|2
AFR270H1|1
AFR270H1|2
AFR270H1|5
AFR270H1|0
AFR270H1|1
AFR270H1|5
AFR270H1|0
AFR280Y1|4
AFR280Y1|0
AFR280Y1|1
AFR280Y1|2
AFR280Y1|3
AFR290H1|2
AFR290H1|2
AFR290H1|3
AFR290H1|0
AFR290H1|5
AFR290H1|1
AFR290H1|0
AFR290H1|3
AFR290H1|5
AFR290H1|2
AFR290H1|2
AFR290H1|5
AFR290H1|4
AFR290H1|1
AFR290H1|3
AFR290H1|0
AFR290H1|5
AFR290H1|4
AFR290H1|2
AFR290H1|4
AFR290H1|3
AFR290H1|5
AFR290H1|4
AFR290H1|5
AFR290H1|5
AFR290H1|1
AFR290H1|5
AFR290H1|1
AFR290H1|0
AFR290H1|0
AFR290H1|1
AFR290H1|5
AFR298H1|5
AFR298H1|0
AFR298H1|4
AFR298H1|5
AFR322H1|1
AFR322H1|5
AFR322H1|4
AFR322H1|3
AFR322H1|4
AFR322H1|2
AFR322H1|3
AFR322H1|3
AFR322H1|5
AFR322H1|2
AFR322H1|5
AFR322H1|5
AFR322H1|4
AFR351Y1|3
AFR351Y1|2
AFR351Y1|2
AFR351Y1|1
AFR351Y1|1
AFR351Y1|1
AFR351Y1|0
AFR351Y1|1
AFR351Y1|3
AFR351Y1|1
AFR351Y1|1
AFR351Y1|3
AFR352H1|3
AFR352H1|0
AFR352H1|4
AFR352H1|3
AFR352H1|1
AFR352H1|3
AFR352H1|4
AFR352H1|5
AFR352H1|0
AFR353H1|4
AFR353H1|5
AFR353H1|5
AFR353H1|4
AFR353H1|5
AFR353H1|5
AFR353H1|4
AFR353H1|5
AFR353H1|5
AFR354H1|1
AFR354H1|1
AFR354H1|0
AFR354H1|4
AFR354H1|4
AFR354H1|5
AFR354H1|5
AFR354H1|4
AFR354H1|4
AFR354H1|5
AFR354H1|5
AFR354H1|4
AFR354H1|5
AFR354H1|5
AFR354H1|4
AFR354H1|4
AFR354H1|5
AFR355H1|0
AFR355H1|3
AFR355H1|1
AFR355H1|2
AFR355H1|1
AFR355H1|2
AFR355H1|1
AFR355H1|2
AFR355H1|2
AFR355H1|3
AFR355H1|3
AFR355H1|2
AFR355H1|1
AFR355H1|1
AFR355H1|0
AFR355H1|1
AFR355H1|2
AFR355H1|3
